transaction_ct,transaction_amt,t.sender_acct,a.acct_name,a.acct_annual_income,a.acct_src_of_income,a.acct_industry,a.acct_risk,t.transaction_date,t.send_country_risk,t.send_country_name,t.reciever_country_risk,t.reciever_country_name
1,4783084,ACCT4096,Angelica Bailey,3797651,Business,Tobacco industry,High,2/6/2019,Low,United States,High,Brazil
1,4782635,ACCT4608,Alyvia Pham,9319555,Business,Financial services industry,High,10/9/2019,Low,Germany,High,Philippines
1,4781438,ACCT7912,Ansley Vincent,7623700,Business,Electronics industry,High,7/24/2019,Low,South Korea,High,Pakistan
1,4780798,ACCT7704,Ryker Schmitt,9562506,Business,Arms industry,High,11/28/2019,Low,Australia,High,Philippines
1,4780659,ACCT3826,Brisa Swanson,3044573,Business,Telecommunications industry,High,10/4/2019,Low,Mexico,High,Nigeria
1,4780092,ACCT6550,Dominique Jones,5430258,Business,Food industry,High,11/6/2019,Low,Australia,High,Saudi Arabia
1,4779817,ACCT2948,Bernard Woodard,1985588,Business,Electronics industry,High,10/30/2019,Low,South Korea,High,South Africa
1,4779606,ACCT3483,Nico Webster,9139501,Business,Pharmaceutical industry,High,7/4/2019,Low,France,High,Egypt
1,4779023,ACCT5212,Greyson Brooks,7405152,Business,Film industry,High,2/16/2019,Low,France,High,Philippines
1,4778724,ACCT6248,Jayleen Curry,8480174,Business,Hospitality industry,High,4/26/2019,Low,Canada,High,Argentina
1,4777315,ACCT6812,Laney Hardin,3474966,Business,Mass media,High,10/28/2019,Low,United States,High,Argentina
1,4776539,ACCT5850,Cristopher Heath,8741615,Business,Petroleum industry,High,2/21/2019,Low,Japan,High,Indonesia
1,4775640,ACCT4359,Summer Lara,9813607,Business,Health care industry,High,12/7/2019,Low,France,High,Brazil
1,4774535,ACCT2319,Thalia Wall,474659,Business,Defense industry,High,4/15/2019,Low,Italy,High,Saudi Arabia
1,4773561,ACCT6656,Esther Conrad,5498134,Business,Tobacco industry,High,4/17/2019,Low,Italy,High,Philippines
1,4773408,ACCT4341,Marley Mathews,2405619,Business,Entertainment industry,High,10/8/2019,Low,Canada,High,Argentina
1,4772334,ACCT5995,Brittany Giles,8743429,Business,Steel industry,High,12/28/2019,Low,Italy,High,Vietnam
1,4771204,ACCT2271,Nadia Osborn,5065093,Business,Internet,High,11/13/2019,Low,Canada,High,Brazil
1,4770948,ACCT3023,Krista Bates,6037064,Business,Water industry,High,4/24/2019,Low,Mexico,High,Brazil
1,4770942,ACCT2029,Allan Parsons,1170210,Business,Telecommunications industry,High,9/12/2019,Low,Canada,High,Turkey
1,4770361,ACCT2029,Allan Parsons,1170210,Business,Telecommunications industry,High,8/15/2019,Low,Canada,High,Bangladesh
1,4769755,ACCT6756,Rey Hughes,7697800,Business,Broadcasting,High,6/1/2019,Low,Australia,High,Turkey
1,4769719,ACCT3786,Uriel Fry,3022346,Business,Electronics industry,High,11/29/2019,Low,Mexico,High,Turkey
1,4768449,ACCT7518,Harrison Pacheco,9235648,Business,Shipbuilding industry,High,5/7/2019,Low,Netherlands,High,Nigeria
1,4767723,ACCT4215,Nikolas Alvarado,1141936,Business,Computer industry,High,4/11/2019,Low,Mexico,High,Egypt
1,4767247,ACCT5742,Issac Arnold,8532687,Business,Electrical power industry,High,12/26/2019,Low,Germany,High,Philippines
1,4766550,ACCT6877,Nickolas Ayers,3262903,Business,Financial services industry,High,3/9/2019,Low,South Korea,High,Egypt
1,4766044,ACCT2422,Jimmy Avery,6938710,Business,Energy industry,High,7/23/2019,Low,Germany,High,Turkey
1,4764786,ACCT5141,Ronald Keith,6859428,Business,News media,High,10/25/2019,Low,Mexico,High,Egypt
1,4764298,ACCT5154,Kamila Pennington,4456171,Business,Transport industry,High,2/19/2019,Low,Netherlands,High,Iran
1,4763110,ACCT6338,Kylan Preston,9357212,Business,Arms industry,High,8/14/2019,Low,Italy,High,Nigeria
1,4761497,ACCT3953,Odin Bowers,7719942,Business,Aerospace industry,High,10/20/2019,Low,United Kingdom,High,Saudi Arabia
1,4760101,ACCT4181,Tyrell Figueroa,1068160,Business,Pharmaceutical industry,High,6/1/2019,Low,Canada,High,Nigeria
1,4756667,ACCT7258,Fabian Hays,5902698,Business,Chemical industry,High,5/28/2019,Low,South Korea,High,South Africa
1,4756085,ACCT3034,Darryl Fritz,6848181,Business,Sport industry,High,8/11/2019,Low,Mexico,High,Russia
1,4755584,ACCT4454,Ellie Morrison,1418495,Business,Aerospace industry,High,6/18/2019,Low,South Korea,High,Turkey
1,4755454,ACCT7202,John Booth,3429532,Business,Mass media,High,1/22/2019,Low,Germany,High,Egypt
1,4755436,ACCT2637,Brittany Fritz,6366305,Business,Telecommunications industry,High,4/13/2019,Low,Netherlands,High,Iran
1,4754551,ACCT4860,Jaiden Lee,5767075,Business,Video game industry,High,2/22/2019,Low,Germany,High,Argentina
1,4754051,ACCT4965,Emiliano Moses,2499393,Business,Software industry,High,6/2/2019,Low,Netherlands,High,Brazil
1,4753378,ACCT2746,Irene Kane,910017,Business,Real estate industry,High,8/8/2019,Low,Canada,High,Saudi Arabia
1,4752432,ACCT3672,Weston Herring,521214,Business,Petroleum industry,High,5/11/2019,Low,Mexico,High,Russia
1,4751968,ACCT7968,Clayton Oneill,7062516,Business,Arms industry,High,4/26/2019,Low,United Kingdom,High,South Africa
1,4751743,ACCT4572,Richard Gibson,8285069,Business,Steel industry,High,9/12/2019,Low,Canada,High,Nigeria
1,4751721,ACCT7173,Bradley Lynch,3457629,Business,Chemical industry,High,11/18/2019,Low,Netherlands,High,Nigeria
1,4751683,ACCT4478,Jayvion Delacruz,6704626,Business,Telecommunications industry,High,1/2/2019,Low,Australia,High,Indonesia
1,4751540,ACCT7197,Brooklyn Mercer,5949471,Business,Electrical power industry,High,12/26/2019,Low,United States,High,Russia
1,4750221,ACCT4805,Gabriela Schultz,5432496,Business,Tobacco industry,High,12/8/2019,Low,Australia,High,Colombia
1,4749476,ACCT2330,Conrad Curtis,8427695,Business,Automotive industry,High,3/28/2019,Low,Germany,High,Saudi Arabia
1,4748729,ACCT5839,Lydia Morales,8412108,Business,Timber industry,High,5/18/2019,Low,Germany,High,Bangladesh
1,4748025,ACCT2844,Ian Buckley,1317977,Business,Energy industry,High,5/3/2019,Low,Germany,High,Iran
1,4747710,ACCT2003,Raven Valentine,6266082,Business,Defense industry,High,6/3/2019,Low,France,High,Vietnam
1,4747356,ACCT2681,Kadin Cooke,5116652,Business,Semiconductor industry,High,7/12/2019,Low,Canada,High,Nigeria
1,4747199,ACCT6740,Jeramiah Shields,5197521,Business,Chemical industry,High,9/14/2019,Low,Australia,High,South Africa
1,4747119,ACCT5700,Yoselin Fowler,5032978,Business,Fishing industry,High,11/20/2019,Low,Mexico,High,Vietnam
1,4744779,ACCT2740,Camille Riggs,9445326,Business,Video game industry,High,10/5/2019,Low,Australia,High,Pakistan
1,4743040,ACCT2877,Jaidyn Johns,7954002,Business,Music industry,High,7/14/2019,Low,United States,High,Saudi Arabia
1,4742429,ACCT7545,Trevin Pitts,4815501,Business,Mining,High,2/9/2019,Low,United States,High,South Africa
1,4741200,ACCT7629,Roberto Rice,5948311,Business,Industrial robot industry,High,10/13/2019,Low,United States,High,Bangladesh
1,4740424,ACCT4782,Maritza Bird,8535656,Business,Sport industry,High,11/6/2019,Low,Canada,High,Egypt
1,4739074,ACCT7266,Emely Esparza,934368,Business,Video game industry,High,2/19/2019,Low,Netherlands,High,Pakistan
1,4735777,ACCT6740,Jeramiah Shields,5197521,Business,Chemical industry,High,8/26/2019,Low,Australia,High,Turkey
1,4734449,ACCT7537,Mckenna Mullen,7777432,Business,Video game industry,High,11/19/2019,Low,United Kingdom,High,Brazil
1,4734019,ACCT5858,Angelique Beasley,2438459,Business,Sport industry,High,10/4/2019,Low,Netherlands,High,Iran
1,4733475,ACCT5918,Kamora Rice,3977010,Business,Mass media,High,8/9/2019,Low,Canada,High,Pakistan
1,4733298,ACCT5144,Ralph Heath,4836896,Business,Insurance industry,High,11/17/2019,Low,South Korea,High,Nigeria
1,4732963,ACCT5925,Nico Maddox,2741250,Business,Computer industry,High,1/23/2019,Low,Netherlands,High,Turkey
1,4732177,ACCT5294,Alani Wilson,3487721,Business,Low to medium tech industry,High,5/7/2019,Low,Netherlands,High,Argentina
1,4731744,ACCT2467,Elise Shaffer,9567708,Business,Industrial robot industry,High,7/11/2019,Low,Germany,High,Brazil
1,4731284,ACCT7778,Case Rocha,9515039,Business,Electronics industry,High,4/29/2019,Low,Australia,High,Saudi Arabia
1,4731059,ACCT5428,Demetrius Rivers,1500027,Business,Telecommunications industry,High,8/29/2019,Low,United Kingdom,High,Argentina
1,4729257,ACCT7827,Ezra Sutton,8300879,Business,Film industry,High,12/18/2019,Low,Germany,High,Bangladesh
1,4728343,ACCT7996,Francis Mcclure,688219,Business,Computer industry,High,1/3/2019,Low,Italy,High,Argentina
1,4727794,ACCT2218,August Bolton,4281197,Business,Mining,High,11/15/2019,Low,Mexico,High,Saudi Arabia
1,4726498,ACCT4735,Ibrahim Howe,8415302,Business,Telecommunications industry,High,3/7/2019,Low,Japan,High,Bangladesh
1,4726472,ACCT4986,Abigail Moon,2480508,Business,Telecommunications industry,High,8/18/2019,Low,France,High,Philippines
1,4725590,ACCT2997,Kale Irwin,7218883,Business,Food industry,High,3/16/2019,Low,Japan,High,Colombia
1,4723174,ACCT2315,Leonel Vargas,781387,Business,Pulp and paper industry,High,5/24/2019,Low,United Kingdom,High,Russia
1,4722542,ACCT2305,Kaitlin Schultz,8440080,Business,Textile industry,High,8/24/2019,Low,South Korea,High,Vietnam
1,4720866,ACCT7575,Janelle Colon,9501127,Business,Pulp and paper industry,High,3/25/2019,Low,Netherlands,High,Saudi Arabia
1,4719251,ACCT5154,Kamila Pennington,4456171,Business,Transport industry,High,9/4/2019,Low,United Kingdom,High,Brazil
1,4718563,ACCT3984,Lilyana Sandoval,5184136,Business,Industrial robot industry,High,2/6/2019,Low,United Kingdom,High,Bangladesh
1,4718380,ACCT5524,Marvin Baird,4833456,Business,Construction industry,High,6/9/2019,Low,Australia,High,Colombia
1,4718117,ACCT5150,Edwin Brewer,6799127,Business,Music industry,High,7/20/2019,Low,South Korea,High,Indonesia
1,4715801,ACCT3792,Nyla Roth,3162220,Business,Semiconductor industry,High,10/8/2019,Low,South Korea,High,Turkey
1,4714894,ACCT7176,Liana Landry,8675121,Business,Energy industry,High,4/26/2019,Low,Italy,High,Russia
1,4714665,ACCT7286,Rebekah Vaughn,273083,Business,Telecommunications industry,High,8/31/2019,Low,Japan,High,Turkey
1,4714616,ACCT2636,Jabari Frazier,2566416,Business,Steel industry,High,5/16/2019,Low,Canada,High,Argentina
1,4713907,ACCT2002,Aleena Marquez,9781927,Business,Steel industry,High,7/23/2019,Low,South Korea,High,Vietnam
1,4712805,ACCT3614,Eden Saunders,3568120,Business,Automotive industry,High,8/15/2019,Low,France,High,Turkey
1,4712688,ACCT7354,Martha Merritt,1473722,Business,Computer industry,High,6/21/2019,Low,France,High,Bangladesh
1,4711759,ACCT4823,Lance Vance,129926,Business,Pulp and paper industry,High,6/1/2019,Low,United States,High,Vietnam
1,4711212,ACCT6743,Jamir Mckinney,262241,Business,Film industry,High,8/5/2019,Low,Japan,High,Russia
1,4710804,ACCT7784,David Rojas,9519234,Business,Publishing,High,1/21/2019,Low,France,High,Turkey
1,4710355,ACCT2404,Salma Clayton,4829359,Business,Fishing industry,High,4/13/2019,Low,South Korea,High,South Africa
1,4707892,ACCT4445,Bennett Mcgrath,4257361,Business,Sport industry,High,6/23/2019,Low,Japan,High,Philippines
1,4707063,ACCT4143,Jaliyah Aguilar,2916082,Business,Tobacco industry,High,6/8/2019,Low,Mexico,High,Nigeria
1,4706302,ACCT3087,Mohammed Rogers,8861737,Business,Electronics industry,High,11/12/2019,Low,South Korea,High,Argentina
1,4705401,ACCT7415,Jon Perkins,2657395,Business,Film industry,High,10/3/2019,Low,Australia,High,Vietnam
1,4705245,ACCT5457,Reid Gamble,3547831,Business,Internet,High,11/3/2019,Low,Italy,High,Argentina
1,4705221,ACCT6285,Aimee Baxter,2500090,Business,Mass media,High,5/21/2019,Low,South Korea,High,Saudi Arabia
1,4704500,ACCT7537,Mckenna Mullen,7777432,Business,Video game industry,High,7/26/2019,Low,France,High,Indonesia
1,4703414,ACCT2530,Adrian Garrett,6235115,Business,Internet,High,8/17/2019,Low,South Korea,High,Pakistan
1,4702244,ACCT4420,Trenton Mendoza,6281639,Business,Mining,High,6/17/2019,Low,Japan,High,Iran
1,4702112,ACCT7980,Guillermo Hardin,6409576,Business,Automotive industry,High,5/7/2019,Low,Netherlands,High,Turkey
1,4701528,ACCT5199,Briana Singh,1624444,Business,Education industry,High,7/30/2019,Low,Mexico,High,Brazil
1,4701428,ACCT2655,Killian Bender,3103615,Business,Sport industry,High,3/9/2019,Low,South Korea,High,Iran
1,4699806,ACCT6743,Jamir Mckinney,262241,Business,Film industry,High,11/10/2019,Low,Japan,High,Brazil
1,4696878,ACCT7996,Francis Mcclure,688219,Business,Computer industry,High,6/9/2019,Low,Canada,High,Bangladesh
1,4696490,ACCT3935,Fabian Carr,9911034,Business,Steel industry,High,6/20/2019,Low,United Kingdom,High,Turkey
1,4696443,ACCT7798,Graham Shah,1427972,Business,Textile industry,High,5/16/2019,Low,Canada,High,Philippines
1,4695927,ACCT6089,Agustin Morales,5251650,Business,Timber industry,High,7/18/2019,Low,Netherlands,High,Vietnam
1,4695705,ACCT3751,Ishaan Cook,8016418,Business,Information industry,High,1/23/2019,Low,Canada,High,Nigeria
1,4694137,ACCT4947,Roman Berry,3451400,Business,Steel industry,High,11/5/2019,Low,France,High,Saudi Arabia
1,4693790,ACCT5163,Justice Conrad,1571079,Business,Aerospace industry,High,11/29/2019,Low,Japan,High,Bangladesh
1,4693292,ACCT5858,Angelique Beasley,2438459,Business,Sport industry,High,10/13/2019,Low,United Kingdom,High,Saudi Arabia
1,4691394,ACCT2982,Killian Barker,7517256,Business,Music industry,High,1/8/2019,Low,Canada,High,Iran
1,4690813,ACCT2450,Alyvia Rogers,1080569,Business,Real estate industry,High,11/19/2019,Low,France,High,Egypt
1,4690792,ACCT4088,Piper Rollins,4568681,Business,Mass media,High,10/20/2019,Low,Australia,High,Pakistan
1,4689062,ACCT5423,Aubrie Strong,8766721,Business,Semiconductor industry,High,7/27/2019,Low,United States,High,Nigeria
1,4688862,ACCT7201,Kristian Wells,3370679,Business,Tobacco industry,High,3/12/2019,Low,South Korea,High,Indonesia
1,4688717,ACCT2982,Killian Barker,7517256,Business,Music industry,High,2/20/2019,Low,United Kingdom,High,Saudi Arabia
1,4686393,ACCT4290,Eliana Jones,8988086,Business,Computer industry,High,8/1/2019,Low,United Kingdom,High,Argentina
1,4686028,ACCT7800,Tristen Stephenson,2106006,Business,Real estate industry,High,1/27/2019,Low,United States,High,Philippines
1,4685907,ACCT7270,Skylar French,275250,Business,Financial services industry,High,7/5/2019,Low,Japan,High,Pakistan
1,4685659,ACCT5691,Uriah Trevino,6611541,Business,Fishing industry,High,1/26/2019,Low,United Kingdom,High,Philippines
1,4685058,ACCT5716,Yaritza Madden,9783599,Business,Steel industry,High,8/2/2019,Low,Mexico,High,Argentina
1,4684133,ACCT2908,Liam Austin,1395223,Business,Semiconductor industry,High,1/25/2019,Low,Germany,High,Indonesia
1,4683721,ACCT7538,Jeffery Nguyen,3768058,Business,Steel industry,High,3/31/2019,Low,Australia,High,Colombia
1,4682898,ACCT4029,Tianna Mays,782425,Business,Hospitality industry,High,12/6/2019,Low,South Korea,High,Colombia
1,4682849,ACCT7266,Emely Esparza,934368,Business,Video game industry,High,5/28/2019,Low,Netherlands,High,Indonesia
1,4682454,ACCT3288,Emerson Farrell,2526859,Business,Shipbuilding industry,High,11/14/2019,Low,Mexico,High,Turkey
1,4681559,ACCT5858,Angelique Beasley,2438459,Business,Sport industry,High,12/11/2019,Low,Italy,High,Colombia
1,4680845,ACCT4920,Natalie Day,3290881,Business,Real estate industry,High,4/16/2019,Low,Australia,High,Saudi Arabia
1,4680419,ACCT3304,Princess Rush,3982258,Business,Industrial robot industry,High,7/14/2019,Low,Canada,High,South Africa
1,4679065,ACCT3792,Nyla Roth,3162220,Business,Semiconductor industry,High,10/17/2019,Low,South Korea,High,Turkey
1,4678942,ACCT6131,Miracle Sharp,157719,Business,Automotive industry,High,8/24/2019,Low,Italy,High,Saudi Arabia
1,4678914,ACCT4307,Deborah Holder,4033446,Business,Publishing,High,7/25/2019,Low,Australia,High,Vietnam
1,4678548,ACCT2259,Agustin Hicks,8069148,Business,News media,High,7/26/2019,Low,United Kingdom,High,South Africa
1,4675750,ACCT7273,Juliette Jacobson,7873437,Business,Timber industry,High,8/5/2019,Low,France,High,Egypt
1,4675698,ACCT5944,Gerardo Huffman,3777087,Business,Water industry,High,1/23/2019,Low,Canada,High,Saudi Arabia
1,4674359,ACCT2949,Lawrence Dunn,282389,Business,Sport industry,High,10/9/2019,Low,Italy,High,Nigeria
1,4673440,ACCT2228,Ainsley Hudson,7605453,Business,Mining,High,8/31/2019,Low,Australia,High,Argentina
1,4671249,ACCT7734,Marc Chung,9554852,Business,Water industry,High,5/8/2019,Low,Canada,High,Bangladesh
1,4669620,ACCT5977,Jamarcus Yang,9852245,Business,Shipbuilding industry,High,1/9/2019,Low,Canada,High,Indonesia
1,4669359,ACCT5021,Maggie Mclaughlin,1389535,Business,Fishing industry,High,5/10/2019,Low,South Korea,High,Indonesia
1,4668385,ACCT7538,Jeffery Nguyen,3768058,Business,Steel industry,High,11/20/2019,Low,Mexico,High,Egypt
1,4668337,ACCT2732,Kyler Bryant,3403369,Business,Publishing,High,2/8/2019,Low,United Kingdom,High,Egypt
1,4663044,ACCT4551,Adalynn Fry,7809195,Business,Defense industry,High,8/15/2019,Low,South Korea,High,Egypt
1,4662195,ACCT6114,Ally Olsen,169672,Business,Industrial robot industry,High,2/3/2019,Low,Germany,High,Pakistan
1,4661023,ACCT7716,Lily Hogan,2714749,Business,Arms industry,High,2/19/2019,Low,Canada,High,Colombia
1,4660419,ACCT2154,Josue Donovan,5057704,Business,Computer industry,High,4/1/2019,Low,Germany,High,Argentina
1,4660401,ACCT6198,Anderson Pace,1096462,Business,Low to medium tech industry,High,4/10/2019,Low,Mexico,High,South Africa
1,4660343,ACCT5564,Edward Jacobson,5130285,Business,Aerospace industry,High,7/13/2019,Low,France,High,Pakistan
1,4660180,ACCT5812,Johanna Carlson,2566608,Business,Education industry,High,2/16/2019,Low,Australia,High,Nigeria
1,4659884,ACCT3810,Maryjane Fritz,4599372,Business,Chemical industry,High,12/6/2019,Low,South Korea,High,Argentina
1,4659449,ACCT6251,Kaylie Tapia,5013164,Business,Construction industry,High,12/23/2019,Low,Australia,High,Indonesia
1,4658981,ACCT4993,Abbigail Carpenter,9313549,Business,Petroleum industry,High,5/8/2019,Low,United States,High,Pakistan
1,4657244,ACCT6978,Maritza Koch,3314136,Business,Fishing industry,High,2/17/2019,Low,United States,High,Russia
1,4655918,ACCT2280,Cristal Long,2845153,Business,Water industry,High,10/27/2019,Low,Japan,High,Colombia
1,4654424,ACCT7700,Paris Stewart,8628734,Business,Timber industry,High,8/1/2019,Low,United States,High,South Africa
1,4654123,ACCT2835,Elise Watson,824484,Business,Education industry,High,11/8/2019,Low,United States,High,South Africa
1,4653371,ACCT5122,Tess Owen,9324324,Business,Computer industry,High,4/27/2019,Low,Italy,High,Nigeria
1,4652673,ACCT4143,Jaliyah Aguilar,2916082,Business,Tobacco industry,High,6/9/2019,Low,Australia,High,Turkey
1,4651828,ACCT7629,Roberto Rice,5948311,Business,Industrial robot industry,High,4/1/2019,Low,Mexico,High,Indonesia
1,4651460,ACCT2681,Kadin Cooke,5116652,Business,Semiconductor industry,High,12/17/2019,Low,Mexico,High,Turkey
1,4651378,ACCT7784,David Rojas,9519234,Business,Publishing,High,1/1/2019,Low,Australia,High,Philippines
1,4650406,ACCT5490,Sharon Rivas,8112050,Business,Low to medium tech industry,High,8/29/2019,Low,Italy,High,Saudi Arabia
