transaction_ct,transaction_amt,t.sender_acct,recieving_acct_id,recieving_acct_name,recieving_acct_annual_income,recieving_acct_src_income,a.acct_industry,a.acct_risk,t.transaction_date,t.send_country_risk,t.send_country_name,t.reciever_country_risk,t.reciever_country_name
1,2974616,ACCT2118,ACCT2545,Nina Bryan,1506992,Business,Water industry,High,9/15/2019,High,Pakistan,Low,South Korea
1,2972621,ACCT5797,ACCT4514,Skyla Sparks,1686586,Business,Industrial robot industry,High,4/22/2019,High,Pakistan,Low,United States
1,2962553,ACCT7161,ACCT2001,Kevin Shelton,1435598,Business,Telecommunications industry,High,10/22/2019,High,Colombia,Low,Germany
1,2951447,ACCT4179,ACCT2088,Ellie Singleton,2037077,Business,Pulp and paper industry,High,2/24/2019,High,Egypt,Low,Netherlands
1,2949977,ACCT7893,ACCT6994,Marlie Contreras,806821,Business,Electrical power industry,High,10/2/2019,High,Egypt,Low,Italy
1,2949034,ACCT3476,ACCT3564,Caitlin Archer,2120882,Business,Pulp and paper industry,High,3/21/2019,High,Vietnam,Low,Australia
1,2944543,ACCT2849,ACCT7151,Shane Huff,2257753,Business,Shipbuilding industry,High,2/23/2019,High,Argentina,Low,France
1,2942640,ACCT5459,ACCT7599,Anabelle Wolfe,243191,Business,Petroleum industry,High,8/17/2019,High,Russia,Low,Germany
1,2940280,ACCT4604,ACCT5466,Lennon Jackson,1823680,Business,Education industry,High,3/3/2019,High,Saudi Arabia,Low,United States
1,2939299,ACCT2297,ACCT2908,Liam Austin,1395223,Business,Semiconductor industry,High,3/4/2019,High,Russia,Low,Japan
1,2935888,ACCT6006,ACCT3014,Regina Roberts,122477,Business,Industrial robot industry,High,10/8/2019,High,Turkey,Low,United Kingdom
1,2932634,ACCT4737,ACCT5466,Lennon Jackson,1823680,Business,Education industry,High,2/12/2019,High,Russia,Low,Japan
1,2930758,ACCT6449,ACCT6753,Enrique Robertson,2601277,Business,Industrial robot industry,High,5/13/2019,High,Colombia,Low,Australia
1,2930351,ACCT6304,ACCT7071,Donna Arnold,2476144,Business,Tobacco industry,High,10/21/2019,High,Nigeria,Low,France
1,2928032,ACCT7666,ACCT2280,Cristal Long,2845153,Business,Water industry,High,9/27/2019,High,Brazil,Low,South Korea
1,2926106,ACCT6591,ACCT3492,Ezequiel Malone,2579143,Business,Pulp and paper industry,High,6/24/2019,High,Argentina,Low,Netherlands
1,2926064,ACCT6108,ACCT5925,Nico Maddox,2741250,Business,Computer industry,High,1/7/2019,High,Indonesia,Low,Germany
1,2919923,ACCT6302,ACCT2611,Landon Fischer,2694127,Business,Construction industry,High,9/5/2019,High,Brazil,Low,Italy
1,2917647,ACCT6342,ACCT3670,Cheyanne Willis,529103,Business,Mining,High,10/7/2019,High,Vietnam,Low,Germany
1,2915943,ACCT2403,ACCT4541,Sawyer White,2185124,Business,Broadcasting,High,5/26/2019,High,Bangladesh,Low,Mexico
1,2915336,ACCT3837,ACCT4341,Marley Mathews,2405619,Business,Entertainment industry,High,3/12/2019,High,Iran,Low,South Korea
1,2912146,ACCT3751,ACCT7877,Marcel Huang,2713935,Business,Defense industry,High,10/13/2019,High,Vietnam,Low,United Kingdom
1,2911000,ACCT6406,ACCT4215,Nikolas Alvarado,1141936,Business,Computer industry,High,11/12/2019,High,Colombia,Low,South Korea
1,2909319,ACCT7988,ACCT5819,Liliana Pugh,1854867,Business,Video game industry,High,7/15/2019,High,Russia,Low,Canada
1,2908853,ACCT5405,ACCT6131,Miracle Sharp,157719,Business,Automotive industry,High,8/17/2019,High,Brazil,Low,Mexico
1,2908371,ACCT4777,ACCT6325,Brooke Cruz,1465687,Business,Steel industry,High,12/23/2019,High,Russia,Low,France
1,2903270,ACCT2146,ACCT5983,Neil Pham,1065707,Business,Petroleum industry,High,5/2/2019,High,Colombia,Low,United Kingdom
1,2900612,ACCT5263,ACCT5892,Turner Gibbs,1196714,Business,Education industry,High,10/27/2019,High,Vietnam,Low,France
1,2896267,ACCT6936,ACCT6010,Demetrius Moyer,1701688,Business,Automotive industry,High,3/20/2019,High,Philippines,Low,Germany
1,2892532,ACCT3561,ACCT6096,Skylar Hill,2046995,Business,Food industry,High,2/15/2019,High,Egypt,Low,South Korea
1,2891406,ACCT2360,ACCT7599,Anabelle Wolfe,243191,Business,Petroleum industry,High,2/15/2019,High,Egypt,Low,Mexico
1,2891373,ACCT6747,ACCT7266,Emely Esparza,934368,Business,Video game industry,High,3/10/2019,High,Philippines,Low,Mexico
1,2889804,ACCT3621,ACCT5509,Dalia Kane,1734250,Business,Low to medium tech industry,High,9/7/2019,High,Pakistan,Low,Mexico
1,2889728,ACCT5982,ACCT7151,Shane Huff,2257753,Business,Shipbuilding industry,High,10/1/2019,High,Indonesia,Low,United States
1,2888538,ACCT7138,ACCT3942,Yareli Boone,2711147,Business,Tobacco industry,High,10/29/2019,High,Vietnam,Low,Japan
1,2887234,ACCT7539,ACCT2787,Ahmad Lowery,2285439,Business,Computer industry,High,12/9/2019,High,Saudi Arabia,Low,United States
1,2882064,ACCT2323,ACCT5871,Ernesto Velasquez,2808600,Business,Information industry,High,7/26/2019,High,Nigeria,Low,United Kingdom
1,2879356,ACCT4262,ACCT5643,Aliyah Odom,1582722,Business,Industrial robot industry,High,9/9/2019,High,Vietnam,Low,United States
1,2878485,ACCT3865,ACCT2764,Greyson Weeks,2304468,Business,Hospitality industry,High,11/30/2019,High,Argentina,Low,Japan
1,2875592,ACCT5993,ACCT2959,Cordell Rubio,2395251,Business,Mining,High,7/25/2019,High,Indonesia,Low,United Kingdom
1,2875539,ACCT5554,ACCT4899,Lizbeth Leon,2051743,Business,Textile industry,High,10/8/2019,High,Russia,Low,France
1,2871522,ACCT4228,ACCT4852,Malakai Barnett,1613585,Business,Shipbuilding industry,High,3/7/2019,High,Bangladesh,Low,Mexico
1,2865962,ACCT2468,ACCT5983,Neil Pham,1065707,Business,Petroleum industry,High,4/30/2019,High,Brazil,Low,Germany
1,2856282,ACCT6546,ACCT6660,Talan Quinn,1703478,Business,Internet,High,6/20/2019,High,Brazil,Low,Canada
1,2855535,ACCT2633,ACCT3325,Isaac Santana,1349647,Business,Energy industry,High,1/2/2019,High,Argentina,Low,France
1,2850122,ACCT7194,ACCT3225,Khloe Hill,1648387,Business,Timber industry,High,7/12/2019,High,Colombia,Low,Japan
1,2849695,ACCT7908,ACCT4571,Jaycee Howell,1974903,Business,Industrial robot industry,High,12/9/2019,High,Bangladesh,Low,Germany
1,2846533,ACCT7244,ACCT3946,Dania Moyer,1931245,Business,Semiconductor industry,High,7/18/2019,High,Indonesia,Low,United Kingdom
1,2844770,ACCT4620,ACCT7996,Francis Mcclure,688219,Business,Computer industry,High,11/4/2019,High,Nigeria,Low,United Kingdom
1,2844319,ACCT6156,ACCT2579,Savion Rogers,2238586,Business,Hospitality industry,High,8/30/2019,High,Bangladesh,Low,Japan
1,2838426,ACCT2705,ACCT4823,Lance Vance,129926,Business,Pulp and paper industry,High,10/26/2019,High,Pakistan,Low,South Korea
1,2831381,ACCT7725,ACCT2029,Allan Parsons,1170210,Business,Telecommunications industry,High,2/19/2019,High,Iran,Low,Australia
1,2823152,ACCT6181,ACCT5180,Laney Cline,2272731,Business,Publishing,High,2/2/2019,High,Nigeria,Low,France
1,2818970,ACCT7662,ACCT2764,Greyson Weeks,2304468,Business,Hospitality industry,High,6/19/2019,High,Iran,Low,United Kingdom
1,2817600,ACCT7158,ACCT5268,Cadence Webb,1848278,Business,Software industry,High,2/28/2019,High,Turkey,Low,South Korea
1,2816933,ACCT2822,ACCT6119,Ally Hancock,812411,Business,Telecommunications industry,High,7/4/2019,High,South Africa,Low,Australia
1,2805312,ACCT6339,ACCT4965,Emiliano Moses,2499393,Business,Software industry,High,10/21/2019,High,Colombia,Low,Japan
1,2792596,ACCT4912,ACCT2450,Alyvia Rogers,1080569,Business,Real estate industry,High,5/1/2019,High,Philippines,Low,Australia
1,2792467,ACCT7543,ACCT4215,Nikolas Alvarado,1141936,Business,Computer industry,High,2/10/2019,High,South Africa,Low,Japan
1,2792359,ACCT3368,ACCT6596,Ryleigh Potts,2676900,Business,Publishing,High,4/7/2019,High,Philippines,Low,United States
1,2791453,ACCT5999,ACCT3244,Courtney Branch,2659061,Business,Electrical power industry,High,7/8/2019,High,Colombia,Low,Japan
1,2789207,ACCT2585,ACCT4029,Tianna Mays,782425,Business,Hospitality industry,High,8/23/2019,High,Iran,Low,Japan
1,2788029,ACCT3415,ACCT2743,Frida Faulkner,813954,Business,Mass media,High,8/12/2019,High,Nigeria,Low,France
1,2785316,ACCT4300,ACCT7579,Ally Espinoza,1214825,Business,Telecommunications industry,High,4/13/2019,High,Colombia,Low,Netherlands
1,2779613,ACCT6019,ACCT7996,Francis Mcclure,688219,Business,Computer industry,High,8/24/2019,High,Brazil,Low,Canada
1,2766327,ACCT7495,ACCT2645,Carly Page,544724,Business,Software industry,High,6/4/2019,High,Nigeria,Low,Netherlands
1,2765178,ACCT7853,ACCT4852,Malakai Barnett,1613585,Business,Shipbuilding industry,High,2/22/2019,High,Iran,Low,Netherlands
1,2762171,ACCT7419,ACCT7459,Noah Nelson,1055387,Business,Internet,High,4/25/2019,High,Bangladesh,Low,Canada
1,2759530,ACCT4569,ACCT5268,Cadence Webb,1848278,Business,Software industry,High,4/2/2019,High,Philippines,Low,South Korea
1,2755285,ACCT4781,ACCT2489,Renee Dyer,2089828,Business,Electrical power industry,High,3/8/2019,High,Russia,Low,Netherlands
1,2755087,ACCT3427,ACCT7339,Delilah Miranda,1255268,Business,Food industry,High,7/18/2019,High,South Africa,Low,Canada
1,2744675,ACCT3700,ACCT3671,Terrell Ware,671208,Business,Energy industry,High,2/2/2019,High,Vietnam,Low,Mexico
1,2743953,ACCT2105,ACCT7556,Shaun Escobar,1320895,Business,Film industry,High,2/27/2019,High,Brazil,Low,Australia
1,2742453,ACCT2548,ACCT4503,Krish Braun,1513481,Business,Semiconductor industry,High,1/13/2019,High,Turkey,Low,France
1,2737668,ACCT3521,ACCT7666,Julianne Bright,2515377,Business,Energy industry,High,10/29/2019,High,Egypt,Low,France
1,2736650,ACCT3575,ACCT2087,Alexzander Osborn,123025,Business,Internet,High,8/17/2019,High,Nigeria,Low,South Korea
1,2736491,ACCT6367,ACCT7031,Dustin Stanley,743260,Business,Hospitality industry,High,10/6/2019,High,Turkey,Low,France
1,2732529,ACCT2528,ACCT4903,Yusuf Colon,614078,Business,Computer industry,High,11/5/2019,High,Iran,Low,Japan
1,2732486,ACCT4494,ACCT4092,Scarlet Hutchinson,2238947,Business,Electrical power industry,High,1/10/2019,High,Colombia,Low,United States
1,2732242,ACCT3709,ACCT3288,Emerson Farrell,2526859,Business,Shipbuilding industry,High,3/12/2019,High,Nigeria,Low,Netherlands
1,2726707,ACCT4472,ACCT3013,Josh Barrera,1660835,Business,News media,High,3/24/2019,High,Saudi Arabia,Low,Netherlands
1,2725324,ACCT3635,ACCT6178,Nathanael James,108874,Business,Hospitality industry,High,1/16/2019,High,Philippines,Low,South Korea
1,2725181,ACCT4692,ACCT2765,Mckenna Mcintosh,1877005,Business,Timber industry,High,12/13/2019,High,Nigeria,Low,France
1,2723839,ACCT7245,ACCT4061,Ronin Bridges,1578656,Business,Internet,High,6/21/2019,High,Pakistan,Low,South Korea
1,2723612,ACCT5393,ACCT3524,Bo Coleman,2178134,Business,Textile industry,High,9/10/2019,High,Indonesia,Low,South Korea
1,2718924,ACCT2449,ACCT7996,Francis Mcclure,688219,Business,Computer industry,High,2/21/2019,High,South Africa,Low,United Kingdom
1,2716825,ACCT5832,ACCT3013,Josh Barrera,1660835,Business,News media,High,3/26/2019,High,Pakistan,Low,Canada
1,2707060,ACCT4769,ACCT3244,Courtney Branch,2659061,Business,Electrical power industry,High,8/11/2019,High,Saudi Arabia,Low,Italy
1,2704345,ACCT6762,ACCT2371,Amari Farrell,883818,Business,Aerospace industry,High,6/15/2019,High,Brazil,Low,Germany
1,2703084,ACCT4935,ACCT5603,Aydin Noble,210506,Business,Chemical industry,High,5/17/2019,High,Turkey,Low,Germany
1,2697025,ACCT4234,ACCT4132,Emma Escobar,361689,Business,Pharmaceutical industry,High,10/3/2019,High,South Africa,Low,Netherlands
1,2695940,ACCT4414,ACCT6495,Karter Browning,2506537,Business,Food industry,High,10/24/2019,High,Nigeria,Low,South Korea
1,2691859,ACCT5991,ACCT7000,Zaiden Bender,1626801,Business,Mass media,High,9/1/2019,High,Indonesia,Low,United States
1,2690001,ACCT6587,ACCT6236,Frankie Wolf,1876637,Business,Petroleum industry,High,12/2/2019,High,Bangladesh,Low,Mexico
1,2689069,ACCT4607,ACCT5508,Alma Pena,1983051,Business,Publishing,High,12/23/2019,High,Saudi Arabia,Low,Japan
1,2687506,ACCT2230,ACCT6035,Kylie Grant,399177,Business,News media,High,8/11/2019,High,Russia,Low,United Kingdom
1,2680405,ACCT4533,ACCT3946,Dania Moyer,1931245,Business,Semiconductor industry,High,5/13/2019,High,Colombia,Low,Mexico
1,2674283,ACCT2329,ACCT2371,Amari Farrell,883818,Business,Aerospace industry,High,12/17/2019,High,Philippines,Low,France
1,2674270,ACCT5781,ACCT6589,Noe Benjamin,581850,Business,Arms industry,High,10/12/2019,High,Bangladesh,Low,Italy
1,2666891,ACCT7544,ACCT6035,Kylie Grant,399177,Business,News media,High,7/7/2019,High,Turkey,Low,Canada
1,2666700,ACCT4340,ACCT7306,Arabella Coffey,645344,Business,Defense industry,High,5/13/2019,High,Saudi Arabia,Low,South Korea
1,2666012,ACCT4610,ACCT3052,Pranav Salas,692233,Business,Defense industry,High,6/4/2019,High,Turkey,Low,Canada
1,2658432,ACCT3149,ACCT4484,Gustavo Ellis,1996357,Business,Low to medium tech industry,High,5/10/2019,High,Argentina,Low,Netherlands
1,2657116,ACCT4439,ACCT7599,Anabelle Wolfe,243191,Business,Petroleum industry,High,12/14/2019,High,Indonesia,Low,Germany
1,2655768,ACCT2546,ACCT6285,Aimee Baxter,2500090,Business,Mass media,High,12/4/2019,High,Egypt,Low,Australia
1,2647692,ACCT5630,ACCT3066,Eric Beard,984304,Business,Water industry,High,7/16/2019,High,South Africa,Low,United States
1,2646827,ACCT4008,ACCT6100,Alexis Greene,1895351,Business,Insurance industry,High,8/18/2019,High,Nigeria,Low,Netherlands
1,2646805,ACCT7551,ACCT6174,Eduardo Bryan,828141,Business,Industrial robot industry,High,7/26/2019,High,Saudi Arabia,Low,Germany
1,2646656,ACCT2875,ACCT2769,Zackary Ruiz,513280,Business,Information industry,High,8/31/2019,High,Bangladesh,Low,United Kingdom
1,2645578,ACCT2400,ACCT3974,Jadyn Stark,1540963,Business,Textile industry,High,7/16/2019,High,Colombia,Low,South Korea
1,2636820,ACCT7415,ACCT5450,Ryan Sanchez,1740010,Business,Transport industry,High,10/23/2019,High,Egypt,Low,Canada
1,2634238,ACCT4773,ACCT6174,Eduardo Bryan,828141,Business,Industrial robot industry,High,12/29/2019,High,Iran,Low,Germany
1,2631927,ACCT4383,ACCT3670,Cheyanne Willis,529103,Business,Mining,High,5/16/2019,High,Pakistan,Low,United States
1,2627021,ACCT6236,ACCT7071,Donna Arnold,2476144,Business,Tobacco industry,High,4/27/2019,High,Turkey,Low,Mexico
1,2623671,ACCT6716,ACCT4832,Paula James,1353106,Business,Tobacco industry,High,11/6/2019,High,South Africa,Low,Japan
1,2620745,ACCT4286,ACCT5983,Neil Pham,1065707,Business,Petroleum industry,High,7/19/2019,High,Saudi Arabia,Low,Japan
1,2617436,ACCT2417,ACCT2545,Nina Bryan,1506992,Business,Water industry,High,8/10/2019,High,Indonesia,Low,United States
1,2615585,ACCT2088,ACCT2954,Charlize Patterson,2215747,Business,Food industry,High,9/2/2019,High,South Africa,Low,United Kingdom
1,2604475,ACCT5549,ACCT6589,Noe Benjamin,581850,Business,Arms industry,High,6/15/2019,High,Egypt,Low,United States
1,2602826,ACCT6514,ACCT7950,Scarlet Wade,2029764,Business,Water industry,High,4/6/2019,High,Iran,Low,Japan
1,2602230,ACCT5145,ACCT2087,Alexzander Osborn,123025,Business,Internet,High,1/31/2019,High,Vietnam,Low,United Kingdom
1,2599943,ACCT6962,ACCT7800,Tristen Stephenson,2106006,Business,Real estate industry,High,11/20/2019,High,Russia,Low,United Kingdom
1,2599893,ACCT6831,ACCT5505,Kathleen Lara,1967422,Business,Sport industry,High,9/2/2019,High,Iran,Low,France
1,2594908,ACCT2374,ACCT7453,Sonia Roach,1305783,Business,Entertainment industry,High,6/21/2019,High,Bangladesh,Low,United Kingdom
1,2593422,ACCT5278,ACCT7755,Tianna Horn,2251561,Business,Real estate industry,High,1/13/2019,High,Pakistan,Low,Japan
1,2590714,ACCT4677,ACCT6285,Aimee Baxter,2500090,Business,Mass media,High,1/18/2019,High,Egypt,Low,United Kingdom
1,2590084,ACCT5609,ACCT2701,Kiersten Cochran,975866,Business,Transport industry,High,2/2/2019,High,Vietnam,Low,United States
1,2583292,ACCT5880,ACCT7603,Finley Lynch,1800068,Business,Music industry,High,8/4/2019,High,Vietnam,Low,Italy
1,2581932,ACCT6341,ACCT3564,Caitlin Archer,2120882,Business,Pulp and paper industry,High,1/16/2019,High,South Africa,Low,Germany
1,2563874,ACCT6510,ACCT2319,Thalia Wall,474659,Business,Defense industry,High,2/1/2019,High,South Africa,Low,United States
1,2563066,ACCT3089,ACCT4148,Anton Villa,510977,Business,Music industry,High,9/10/2019,High,Nigeria,Low,France
1,2561286,ACCT3037,ACCT2040,Alan Hooper,1763282,Business,Hospitality industry,High,1/6/2019,High,Argentina,Low,France
1,2555393,ACCT3308,ACCT6114,Ally Olsen,169672,Business,Industrial robot industry,High,12/30/2019,High,Egypt,Low,United States
1,2553262,ACCT3142,ACCT2029,Allan Parsons,1170210,Business,Telecommunications industry,High,10/18/2019,High,Brazil,Low,Mexico
1,2552381,ACCT6863,ACCT7031,Dustin Stanley,743260,Business,Hospitality industry,High,11/14/2019,High,Argentina,Low,United Kingdom
1,2552183,ACCT3810,ACCT2949,Lawrence Dunn,282389,Business,Sport industry,High,3/22/2019,High,Philippines,Low,South Korea
1,2551096,ACCT2962,ACCT5705,Cassius Tyler,2307683,Business,Chemical industry,High,10/15/2019,High,Iran,Low,Netherlands
1,2549788,ACCT7679,ACCT6354,Jacoby Mora,1692275,Business,Music industry,High,2/10/2019,High,Colombia,Low,United Kingdom
1,2547264,ACCT4788,ACCT2701,Kiersten Cochran,975866,Business,Transport industry,High,9/24/2019,High,Nigeria,Low,South Korea
1,2546442,ACCT7948,ACCT6035,Kylie Grant,399177,Business,News media,High,8/11/2019,High,Argentina,Low,Italy
1,2545294,ACCT6521,ACCT5993,Jerome Salas,326590,Business,Transport industry,High,7/19/2019,High,Iran,Low,Italy
1,2543030,ACCT3914,ACCT6178,Nathanael James,108874,Business,Hospitality industry,High,10/19/2019,High,Vietnam,Low,United States
1,2542347,ACCT2452,ACCT4851,Maddox Mahoney,1537529,Business,Health care industry,High,6/13/2019,High,Egypt,Low,United Kingdom
1,2539634,ACCT2585,ACCT6495,Karter Browning,2506537,Business,Food industry,High,1/18/2019,High,Pakistan,Low,France
1,2539041,ACCT4232,ACCT3210,Lilian Richard,809451,Business,Financial services industry,High,9/5/2019,High,Argentina,Low,France
1,2534684,ACCT6158,ACCT5505,Kathleen Lara,1967422,Business,Sport industry,High,1/23/2019,High,Pakistan,Low,Mexico
1,2530206,ACCT2478,ACCT7350,Peter Gibbs,737939,Business,Video game industry,High,6/17/2019,High,Indonesia,Low,Mexico
1,2527240,ACCT2431,ACCT7031,Dustin Stanley,743260,Business,Hospitality industry,High,11/5/2019,High,Nigeria,Low,United States
1,2525489,ACCT3200,ACCT4092,Scarlet Hutchinson,2238947,Business,Electrical power industry,High,11/19/2019,High,Colombia,Low,United States
1,2519067,ACCT4779,ACCT4121,Macy Abbott,283204,Business,Film industry,High,4/4/2019,High,Saudi Arabia,Low,Canada
1,2518031,ACCT5918,ACCT5993,Jerome Salas,326590,Business,Transport industry,High,1/7/2019,High,Iran,Low,Italy
1,2518028,ACCT3865,ACCT6571,Brogan Farmer,880290,Business,Mass media,High,9/5/2019,High,Philippines,Low,France
1,2509371,ACCT4066,ACCT7212,Laney Reynolds,1637692,Business,Aerospace industry,High,8/16/2019,High,Colombia,Low,United Kingdom
1,2506442,ACCT3042,ACCT6096,Skylar Hill,2046995,Business,Food industry,High,7/9/2019,High,Pakistan,Low,Canada
1,2503711,ACCT5688,ACCT5603,Aydin Noble,210506,Business,Chemical industry,High,11/11/2019,High,Saudi Arabia,Low,United States
1,2501276,ACCT6125,ACCT3437,Glenn Simmons,1081796,Business,News media,High,10/8/2019,High,Philippines,Low,Canada
1,2500125,ACCT7633,ACCT2489,Renee Dyer,2089828,Business,Electrical power industry,High,2/23/2019,High,Saudi Arabia,Low,Germany
1,2496276,ACCT4071,ACCT5600,Tiana Levy,1608741,Business,Steel industry,High,9/11/2019,High,Nigeria,Low,United Kingdom
1,2486198,ACCT3179,ACCT3147,Triston Moreno,1729880,Business,Electrical power industry,High,3/4/2019,High,Philippines,Low,Japan
1,2485726,ACCT2759,ACCT3952,Zachery Wong,1502477,Business,Sport industry,High,4/23/2019,High,Turkey,Low,Mexico
1,2483664,ACCT2052,ACCT6184,Rosa Noble,2369568,Business,Automotive industry,High,7/14/2019,High,Russia,Low,Canada
1,2480677,ACCT2167,ACCT5082,Mitchell Harrell,1149639,Business,Semiconductor industry,High,5/17/2019,High,Philippines,Low,United States
1,2478465,ACCT4108,ACCT3879,Elliott Holt,563804,Business,Insurance industry,High,1/16/2019,High,Egypt,Low,Canada
1,2473316,ACCT2235,ACCT3225,Khloe Hill,1648387,Business,Timber industry,High,9/15/2019,High,Iran,Low,Japan
1,2470034,ACCT4178,ACCT6075,Abram Vaughn,553529,Business,Tobacco industry,High,1/4/2019,High,Bangladesh,Low,Canada
1,2462047,ACCT6542,ACCT4725,Gerardo Leonard,1195677,Business,Timber industry,High,5/20/2019,High,Nigeria,Low,United States
1,2461009,ACCT5425,ACCT6708,Asa Erickson,806589,Business,Insurance industry,High,10/26/2019,High,Iran,Low,Germany
1,2454272,ACCT5675,ACCT4406,Dario Cline,1832669,Business,Computer industry,High,7/28/2019,High,Iran,Low,Japan
1,2451333,ACCT2903,ACCT2132,Blake Costa,370230,Business,Health care industry,High,8/27/2019,High,Vietnam,Low,Germany
1,2451019,ACCT2021,ACCT5705,Cassius Tyler,2307683,Business,Chemical industry,High,9/17/2019,High,South Africa,Low,Netherlands
1,2447903,ACCT7431,ACCT2645,Carly Page,544724,Business,Software industry,High,1/2/2019,High,Egypt,Low,France
1,2446992,ACCT2694,ACCT3974,Jadyn Stark,1540963,Business,Textile industry,High,7/15/2019,High,South Africa,Low,South Korea
1,2443962,ACCT3237,ACCT3974,Jadyn Stark,1540963,Business,Textile industry,High,3/18/2019,High,Brazil,Low,Australia
1,2436286,ACCT4519,ACCT2908,Liam Austin,1395223,Business,Semiconductor industry,High,12/6/2019,High,Turkey,Low,Canada
1,2435638,ACCT6208,ACCT2186,Ricardo Solis,470748,Business,Computer industry,High,1/5/2019,High,South Africa,Low,Canada
1,2424432,ACCT3848,ACCT3445,Ralph Hebert,853212,Business,Timber industry,High,10/29/2019,High,Nigeria,Low,Japan
1,2423787,ACCT3178,ACCT3672,Weston Herring,521214,Business,Petroleum industry,High,3/2/2019,High,Russia,Low,France
1,2423255,ACCT3437,ACCT7996,Francis Mcclure,688219,Business,Computer industry,High,11/3/2019,High,Nigeria,Low,United States
1,2420351,ACCT5301,ACCT4135,Ada Elliott,338653,Business,Food industry,High,8/12/2019,High,Saudi Arabia,Low,Netherlands
1,2419824,ACCT2841,ACCT4215,Nikolas Alvarado,1141936,Business,Computer industry,High,4/13/2019,High,Philippines,Low,Japan
1,2417987,ACCT7449,ACCT6501,Ella Brock,282437,Business,Education industry,High,8/31/2019,High,Bangladesh,Low,France
1,2415352,ACCT5420,ACCT6035,Kylie Grant,399177,Business,News media,High,9/25/2019,High,Argentina,Low,South Korea
1,2411798,ACCT6100,ACCT2908,Liam Austin,1395223,Business,Semiconductor industry,High,11/8/2019,High,Philippines,Low,United Kingdom
1,2405204,ACCT7099,ACCT4903,Yusuf Colon,614078,Business,Computer industry,High,2/4/2019,High,South Africa,Low,Mexico
1,2405067,ACCT6144,ACCT4431,Ari Reese,1749771,Business,Video game industry,High,6/23/2019,High,Egypt,Low,United States
1,2397598,ACCT3796,ACCT2149,Conrad Herring,2366772,Business,Petroleum industry,High,9/30/2019,High,Philippines,Low,Italy
1,2390336,ACCT6766,ACCT7986,Anastasia Cochran,356324,Business,Semiconductor industry,High,4/23/2019,High,Pakistan,Low,Italy
1,2389246,ACCT3557,ACCT3457,Marco Melton,1074965,Business,Low to medium tech industry,High,12/5/2019,High,Brazil,Low,South Korea
1,2379209,ACCT2096,ACCT2371,Amari Farrell,883818,Business,Aerospace industry,High,12/16/2019,High,Russia,Low,Mexico
1,2375921,ACCT2983,ACCT7798,Graham Shah,1427972,Business,Textile industry,High,4/19/2019,High,Turkey,Low,Italy
1,2375344,ACCT7235,ACCT5163,Justice Conrad,1571079,Business,Aerospace industry,High,8/24/2019,High,Vietnam,Low,United States
1,2373444,ACCT5992,ACCT7800,Tristen Stephenson,2106006,Business,Real estate industry,High,11/17/2019,High,Iran,Low,Netherlands
1,2371591,ACCT4156,ACCT5788,Phoenix Blevins,276225,Business,Aerospace industry,High,10/11/2019,High,Nigeria,Low,Netherlands
1,2371489,ACCT2840,ACCT4571,Jaycee Howell,1974903,Business,Industrial robot industry,High,11/12/2019,High,Bangladesh,Low,United Kingdom
1,2366279,ACCT4832,ACCT2948,Bernard Woodard,1985588,Business,Electronics industry,High,6/3/2019,High,Colombia,Low,Germany
1,2363697,ACCT3281,ACCT3094,Miya Aguilar,1913490,Business,Mass media,High,3/2/2019,High,Egypt,Low,Italy
1,2363505,ACCT6830,ACCT6100,Alexis Greene,1895351,Business,Insurance industry,High,5/28/2019,High,Iran,Low,Netherlands
1,2357953,ACCT4012,ACCT3066,Eric Beard,984304,Business,Water industry,High,2/10/2019,High,South Africa,Low,Australia
1,2350856,ACCT5431,ACCT4164,Abdullah Hays,795837,Business,Shipbuilding industry,High,2/28/2019,High,Egypt,Low,Japan
1,2348672,ACCT3428,ACCT7920,Ainsley Rosales,241526,Business,Pharmaceutical industry,High,7/22/2019,High,South Africa,Low,Canada
1,2348341,ACCT3778,ACCT4090,Dustin Kerr,1446737,Business,Health care industry,High,9/5/2019,High,Colombia,Low,Italy
1,2347696,ACCT3662,ACCT2031,Izabelle Horn,1248339,Business,News media,High,10/13/2019,High,Pakistan,Low,United States
1,2336409,ACCT6936,ACCT4061,Ronin Bridges,1578656,Business,Internet,High,3/14/2019,High,Pakistan,Low,South Korea
1,2332444,ACCT4898,ACCT4903,Yusuf Colon,614078,Business,Computer industry,High,10/2/2019,High,Argentina,Low,France
1,2328661,ACCT5849,ACCT6325,Brooke Cruz,1465687,Business,Steel industry,High,3/29/2019,High,Colombia,Low,Germany
1,2319993,ACCT5753,ACCT2645,Carly Page,544724,Business,Software industry,High,8/31/2019,High,Brazil,Low,Germany
1,2319799,ACCT7743,ACCT7354,Martha Merritt,1473722,Business,Computer industry,High,2/3/2019,High,South Africa,Low,Mexico
1,2318759,ACCT7251,ACCT2251,Mariam Camacho,2040453,Business,Steel industry,High,8/12/2019,High,Pakistan,Low,Canada
1,2318499,ACCT2427,ACCT2001,Kevin Shelton,1435598,Business,Telecommunications industry,High,3/17/2019,High,South Africa,Low,Netherlands
1,2311702,ACCT6780,ACCT2189,Carmen Rowe,1692423,Business,Real estate industry,High,9/10/2019,High,South Africa,Low,Netherlands
